dialogueID,date,from,to,text
130559.tsv,2010-07-18T15:55:00.000Z,ActionParsnip,nexus6__,"ls -al folder"
130559.tsv,2010-07-18T16:01:00.000Z,ActionParsnip,nexus6__,"cd ..; ls -ls folder"
129620.tsv,2012-10-13T18:22:00.000Z,ActionParsnip,Corelmen,"there is a PPA, it's known to cause issues though"
130445.tsv,2011-05-02T16:12:00.000Z,ActionParsnip,Giles,"run:  dpkg -S unity_support_test"
131262.tsv,2010-08-11T22:31:00.000Z,ActionParsnip,jitu,"I believe its LD-_PATH"
129865.tsv,2009-03-10T12:55:00.000Z,ActionParsnip,antilus,"https://help.ubuntu.com/community/FoldingAtHome"
129865.tsv,2009-03-10T12:56:00.000Z,ActionParsnip,antilus,"websearching is good ;)"
130561.tsv,2010-11-14T03:44:00.000Z,ActionParsnip,od3n_,"you need to edit /etc/update-manager/release-upgrades to have Promt=normal rather than Prompt=lts"
130561.tsv,2010-11-14T03:45:00.000Z,ActionParsnip,od3n_,"you can then run: sudo apt-get install update-manager-core; sudo do-release-upgrade     and you will get maverick"
131204.tsv,2012-06-05T11:50:00.000Z,ActionParsnip,akibahara,"tried unetbootin?"
131204.tsv,2012-06-05T11:53:00.000Z,ActionParsnip,akibahara,"sorry ^"
23313.tsv,2011-02-01T06:16:00.000Z,ActionParsnip,sockPants,"gutsy is dead and gone"
130835.tsv,2008-09-03T16:00:00.000Z,ActionParsnip,johnthegarden,"you can also game in cedega and crossover office"
130835.tsv,2008-09-03T16:08:00.000Z,ActionParsnip,johnthegarden,"tar zxvf ./filename"
97207.tsv,2008-09-30T17:34:00.000Z,ActionParsnip,KenBW,"i made sure he was in the correct folder first, but its not very advisable to use, it does have its place though"
131153.tsv,2010-05-07T09:29:00.000Z,ActionParsnip,wsuthomas,"#ubuntu-server"
128882.tsv,2009-01-17T03:27:00.000Z,ActionParsnip,jsfoxton,"if you run lsusb and lspci it will identify itself, you can websearch from there"
128882.tsv,2009-01-17T03:31:00.000Z,ActionParsnip,jsfoxton,"manufacturers website, or websearch for the laptop make / model with respect to ubuntu"
94849.tsv,2009-12-15T03:33:00.000Z,ActionParsnip,mostapha,"nano is a bit easier to use"
131140.tsv,2011-02-10T18:27:00.000Z,ActionParsnip,tzang,"are you setting up a LAN DNS server?"
131140.tsv,2011-02-10T18:29:00.000Z,ActionParsnip,tzang,"if you add an entry in your DNS it should help, you can also add to /etc/hosts on the client (or maybe even the DNS system) and that should help"
97480.tsv,2008-09-22T14:54:00.000Z,ActionParsnip,MSI-Wind,"http://www.java.com/en/download/installed.jsp"
131277.tsv,2008-12-31T04:05:00.000Z,ActionParsnip,Andrew4826,"you may find you have to updae the nvidia driver when yuo update the kernel"
81319.tsv,2009-02-16T17:47:00.000Z,ActionParsnip,Andry_Work,"http://www.ubuntugeek.com/howto-setup-advanced-tftp-server-in-ubuntu.html"
130627.tsv,2009-06-06T23:50:00.000Z,ActionParsnip,ivanz,"wine = http://www.winehq.org/download/deb"
130627.tsv,2009-06-06T23:51:00.000Z,ActionParsnip,ivanz,"http://webupd8.blogspot.com/2009/05/install-openoffice-31-in-ubuntu-jaunty.html"
130881.tsv,2008-12-12T19:00:00.000Z,ActionParsnip,pybe,"looks like dns is failing, are your dns servers in /etc/resolv.conf"
129059.tsv,2010-08-05T21:00:00.000Z,ActionParsnip,zulgaban,"linux on average uses less resources than windows, specially in the installation footprint ;)"
131350.tsv,2009-11-26T13:08:00.000Z,ActionParsnip,filthynoob,"keep it on one line, its easier to read"
131326.tsv,2008-12-15T16:05:00.000Z,ActionParsnip,Neodemi,"you could look at when your home folder was created maybe"
131326.tsv,2008-12-15T16:08:00.000Z,ActionParsnip,Neodemi,"nice"
129624.tsv,2009-11-12T14:09:00.000Z,ActionParsnip,goathead,"check www.ati.com for drivers, if its not listed then you will need to use the open driver"
129624.tsv,2009-11-12T14:24:00.000Z,ActionParsnip,goathead,"use the open drivers"
114504.tsv,2008-09-07T03:09:00.000Z,ActionParsnip,andre_d,"you can run 32bit linux on 64bit cpus"
129782.tsv,2009-07-01T18:56:00.000Z,ActionParsnip,kabboo,"launch  your volume mixer and crank the sliders"
122135.tsv,2008-10-28T13:27:00.000Z,ActionParsnip,click170,"just use xul remote"
122135.tsv,2008-10-28T13:28:00.000Z,ActionParsnip,click170,"you can use xul to control the system remotely via firefox"
129957.tsv,2011-05-12T08:25:00.000Z,ActionParsnip,davros,"gnome3 is available but its not supported here"
129614.tsv,2010-08-29T03:28:00.000Z,ActionParsnip,Zirts,"install build-essential  and you will get an ANSI standard C++ and C compiler"
130664.tsv,2008-11-24T01:00:00.000Z,ActionParsnip,jahnkeanater,"run gparted in the livecd"
130664.tsv,2008-11-24T01:17:00.000Z,ActionParsnip,jahnkeanater,"you can launch them from terminal"
129480.tsv,2011-08-10T01:15:00.000Z,ActionParsnip,ObrienDave,"I just use LXDE"
129480.tsv,2011-08-10T01:15:00.000Z,ActionParsnip,ObrienDave,"unity2D replaces Classic in Oneiric"
6408.tsv,2012-05-21T23:35:00.000Z,ActionParsnip,Bahaman,"uninstall the package"
59510.tsv,2009-09-07T01:57:00.000Z,ActionParsnip,jedonirc,"boot to recovery root console with network and run: sudo apt-get -f install"
130227.tsv,2010-08-13T22:47:00.000Z,ActionParsnip,zamarax,"sure, linux is great at that stuff"
130227.tsv,2010-08-13T22:47:00.000Z,ActionParsnip,zamarax,"the guys in #bash should also be able to help so"
130078.tsv,2009-02-23T18:13:00.000Z,ActionParsnip,masiddiqui,"ask away"
130084.tsv,2010-08-15T04:43:00.000Z,ActionParsnip,bryanwithy,"what client?"
130084.tsv,2010-08-15T04:43:00.000Z,ActionParsnip,bryanwithy,"the right hand window is the user list"
131105.tsv,2012-05-24T03:05:00.000Z,ActionParsnip,Sanjuro,"not sure the 200M will need extra drivers, it should be supported by the open driver"
131105.tsv,2012-05-24T03:28:00.000Z,ActionParsnip,Sanjuro,"you'll need to boot to liveCD to resize partitions. It needs to be unmounted to be manipulatable"
7329.tsv,2012-01-25T23:48:00.000Z,ActionParsnip,ianliu_,"sudo apt-get install openssh-server"
11159.tsv,2011-09-22T14:11:00.000Z,ActionParsnip,IcantGetNoSleep,"for what?"
11159.tsv,2011-09-22T14:12:00.000Z,ActionParsnip,IcantGetNoSleep,"nm-applet    like I said earlier..."
128841.tsv,2009-12-10T04:47:00.000Z,ActionParsnip,kain_,"look in /usr/share/pixmaps"
129967.tsv,2011-03-22T22:32:00.000Z,ActionParsnip,Salih87,"pulse has had that for ages"
129227.tsv,2010-09-11T23:11:00.000Z,ActionParsnip,LogicGate,"very"
131068.tsv,2010-12-14T23:58:00.000Z,ActionParsnip,mokka,"its not supported here"
131068.tsv,2010-12-14T23:59:00.000Z,ActionParsnip,mokka,"there is #jolicloud where your OS is supported"
130707.tsv,2011-10-12T18:44:00.000Z,ActionParsnip,SomeoneWeirdzzzz,"please don't away like that in future"
130707.tsv,2011-10-12T18:44:00.000Z,ActionParsnip,SomeoneWeirdzzzz,"not just because you away. , just leave. You can idle all day if you want"
130656.tsv,2012-01-12T18:41:00.000Z,ActionParsnip,AaisleE,"it will need 3D accelleration. I'd use a light DE like LXDE or XFCE to make the VM snappier"
129699.tsv,2012-09-18T10:01:00.000Z,ActionParsnip,OldSchool,"gotta love the duck :)"
129699.tsv,2012-09-18T10:10:00.000Z,ActionParsnip,OldSchool,"if you want a more responsive OS, why not..."
129699.tsv,2012-09-18T10:13:00.000Z,ActionParsnip,OldSchool,"thats fine, or install lubuntu-desktop"
129565.tsv,2009-11-06T18:42:00.000Z,ActionParsnip,IHS_Volunteer,"depends if you need suspend etc"
94774.tsv,2008-10-18T02:24:00.000Z,ActionParsnip,NeoMatrixJR,"id backup yur menu.lst then overwrite once yuo get round"
131233.tsv,2011-02-21T07:15:00.000Z,ActionParsnip,yannie,"acidrip"
85169.tsv,2009-01-09T15:09:00.000Z,ActionParsnip,_anu,"you can autocomplete in openoffice"
85169.tsv,2009-01-21T17:22:00.000Z,ActionParsnip,_anu,"sudo apt-get --purge remove <applcation name>"
129789.tsv,2009-10-06T12:50:00.000Z,ActionParsnip,Rugxulo,"project igi"
129789.tsv,2009-10-06T12:50:00.000Z,ActionParsnip,Rugxulo,"FPS"
130562.tsv,2011-12-18T19:47:00.000Z,ActionParsnip,Gerbes,"what do you want to change?"
130562.tsv,2011-12-18T19:48:00.000Z,ActionParsnip,Gerbes,"install compizconfig-settings-manager  and enable wobbly windows"
130100.tsv,2009-10-05T15:59:00.000Z,ActionParsnip,spud|work,"when it happens, run a terminal and run: dmesg | tail"
129989.tsv,2010-12-31T01:47:00.000Z,ActionParsnip,hariykeyboard,"should work with any linux ISO"
129989.tsv,2010-12-31T01:47:00.000Z,ActionParsnip,hariykeyboard,"unetbootin can also use different disto ISOs"
130108.tsv,2008-09-11T16:46:00.000Z,ActionParsnip,edaoman,"dpkg -l | less"
130108.tsv,2008-09-11T16:47:00.000Z,ActionParsnip,edaoman,"or if you prefer: cd ~/; dpkg -l > packages.txt; gedit ./packages.txt"
130381.tsv,2012-03-16T16:42:00.000Z,ActionParsnip,haxxpop,"is there an addon / plugin to talk to libnotify?"
130381.tsv,2012-06-23T12:32:00.000Z,ActionParsnip,haxxpop,"absolutely, 3D games in Linux use opengl"
130448.tsv,2009-04-11T09:09:00.000Z,ActionParsnip,Luke__,"do you have the wine repo version of wine?"
130448.tsv,2009-04-11T09:11:00.000Z,ActionParsnip,Luke__,"cool"
7593.tsv,2012-01-15T20:10:00.000Z,ActionParsnip,martyn_t,"http://ubuntuforums.org/showthread.php?t=1423062"
7593.tsv,2012-01-29T23:45:00.000Z,ActionParsnip,martyn_t,"you can make a .desktop file and put it in /usr/share/applications"
46298.tsv,2011-01-09T19:00:00.000Z,ActionParsnip,shleda,"you can resize the ntfs under ubuntu livecd. I recommend you ask if you are allowed to mess with it first. They may get shouty"
46298.tsv,2011-01-09T19:04:00.000Z,ActionParsnip,shleda,"the system will become a dual boot but you can set the ubuntu to be the default"
128910.tsv,2010-08-04T10:38:00.000Z,ActionParsnip,octavio,"no reason why it can't"
129608.tsv,2011-12-04T00:29:00.000Z,ActionParsnip,BrokenCog,"you can move it to the bottom with a hack that breaks things. Its currently immovable"
129608.tsv,2011-12-04T00:30:00.000Z,ActionParsnip,BrokenCog,"omgubuntu has the how to as well as what it breaks"
68366.tsv,2009-05-29T11:20:00.000Z,ActionParsnip,Crowman,"if the partition shows in    sudo fdisk -l    you mount it like any other partition"
71062.tsv,2011-01-05T03:09:00.000Z,ActionParsnip,Dracofodder,"I'd modify the script personally"
129794.tsv,2011-01-21T01:45:00.000Z,ActionParsnip,aioobe_,"possibly: http://awn.planetblur.org/index.php?shard=forum&action=g_reply&ID=1792&page=1&isLive=true"
131239.tsv,2009-09-18T19:16:00.000Z,ActionParsnip,senderap,"adcidrip"
128867.tsv,2011-05-15T22:24:00.000Z,ActionParsnip,inxxx,"no you must uprade to each successive release, or you can just wipe clean and install Natty"
128867.tsv,2011-05-15T22:27:00.000Z,ActionParsnip,inxxx,"sure, your backups will help restore data. If you use a separate /home partition then the whole process is a LOT easier"
128837.tsv,2009-12-08T19:20:00.000Z,ActionParsnip,Guest82548,"XUbuntu minimum is 256Mb"
128837.tsv,2009-12-08T19:21:00.000Z,ActionParsnip,Guest82548,"you can install a minimal system and use flwm to get a realy minimal system"
53937.tsv,2009-11-06T17:33:00.000Z,ActionParsnip,fr4gd13b,"blacklist the openchrome driver"
130175.tsv,2012-02-28T04:26:00.000Z,ActionParsnip,David_,"ask in #ubuntu-phone"
131112.tsv,2012-04-02T22:55:00.000Z,ActionParsnip,Dragin,"lsb_release -sc"
131085.tsv,2009-01-09T15:44:00.000Z,ActionParsnip,trall,"both can as easily be used to browse the web as the next"
131456.tsv,2009-03-19T13:32:00.000Z,ActionParsnip,Keal_,"you should just be able to type darksnow in terminal and it will launch"
10591.tsv,2011-10-10T22:23:00.000Z,ActionParsnip,iAngry,"you missed which printer make and model which is probably the most crucial piece of info"
124017.tsv,2011-09-21T21:10:00.000Z,ActionParsnip,hot2trot,"virtualbox or vmware or qemu maybe, you'll need a windows license and install media, there is also cedega and crossover office which run like wine but are paid for"
129547.tsv,2011-05-23T18:11:00.000Z,ActionParsnip,helpmeubuntu,"run:  sudo lshw -C network     use the product line to find guides. Jolicloud isn't supported here"
129547.tsv,2011-05-23T18:13:00.000Z,ActionParsnip,helpmeubuntu,"read the text, the product line shows the wifi chip, you can use that to find guides, like I said.."
130348.tsv,2012-03-08T13:02:00.000Z,ActionParsnip,debiano,"if you run:   java filename.jar    does it run?"
129254.tsv,2010-09-05T19:33:00.000Z,ActionParsnip,jimmy_alp,"none at all, go for it dude. I personally advise it WAAAY above firefox"
129254.tsv,2010-09-05T19:34:00.000Z,ActionParsnip,jimmy_alp,"it will use ~/.config/chromium"
130586.tsv,2011-11-05T09:42:00.000Z,ActionParsnip,Urk,"there are youtube vids on how to resize partitions in WIn7"
129799.tsv,2011-04-23T04:59:00.000Z,ActionParsnip,tase,"you need samba to share folders in Ubuntu, you can already access shares"
129799.tsv,2011-04-23T04:59:00.000Z,ActionParsnip,tase,"I recommed you read this: http://thelinuxexperiment.com/linux/accessing-windows-7-shares-from-ubuntu-is-a-pain/"
130740.tsv,2010-07-05T00:29:00.000Z,ActionParsnip,airgrace,"hold shift at boot"
129860.tsv,2012-03-27T02:42:00.000Z,ActionParsnip,qbert_,"unp means you dont have to remember that stuff :)"
129860.tsv,2012-03-27T02:42:00.000Z,ActionParsnip,qbert_,"unp is like right click -> extract here    the type is managed automagically"
129714.tsv,2009-11-23T04:28:00.000Z,ActionParsnip,fretegi_part_2,"try acidrip"
7761.tsv,2012-01-08T04:33:00.000Z,ActionParsnip,NEOhidra,"use:  gksudo nautilus     or prepend your terminal command with sudo :)"
129373.tsv,2010-08-19T20:44:00.000Z,ActionParsnip,Bebe,"you may have to register, if you are registerd, goask in #freenode"
130290.tsv,2012-04-13T08:15:00.000Z,ActionParsnip,ian_mac,"ask in #ubuntu+1"
130290.tsv,2012-04-13T08:15:00.000Z,ActionParsnip,ian_mac,"np :)"
130697.tsv,2011-04-12T04:00:00.000Z,ActionParsnip,agamiid,"i've used, it for a spell"
129609.tsv,2009-03-04T23:01:00.000Z,ActionParsnip,Kriss3d,"make sure you have the latest drivers and wine from the wine repos"
129609.tsv,2009-03-04T23:01:00.000Z,ActionParsnip,Kriss3d,"you need to patch wine to get it really nice"
129798.tsv,2011-05-05T22:42:00.000Z,ActionParsnip,ileavasile,"try:  sudo apt-get install gstreamer0.10-plugins-good gstreamer0.10-plugins-bad gstreamer0.10-plugins-ugly"
130069.tsv,2012-06-04T18:02:00.000Z,ActionParsnip,HunterSeeker,"if it's oneiric ISO or later, you can use dd"
130069.tsv,2012-06-04T18:02:00.000Z,ActionParsnip,HunterSeeker,"you aren't actually 'burning' it, its not an optical media"
56688.tsv,2009-12-11T19:17:00.000Z,ActionParsnip,coofish,"its offtopic here"
56688.tsv,2009-12-11T19:24:00.000Z,ActionParsnip,coofish,"head to #ubuntu-offtopic"
130694.tsv,2009-02-17T15:31:00.000Z,ActionParsnip,moniker127,"i'd head into #winehq"
130694.tsv,2009-02-17T15:36:00.000Z,ActionParsnip,moniker127,"yes, i686 = 32bit. x86_64 = 64bit"
131406.tsv,2009-04-26T04:52:00.000Z,ActionParsnip,bacon1989,"the partition number minux one will give the second number"
131406.tsv,2009-04-26T04:52:00.000Z,ActionParsnip,bacon1989,"i use trial and error personally"
91637.tsv,2008-11-10T02:01:00.000Z,ActionParsnip,Mariner,"its inherent in all routers to perform some for of NAT"
91637.tsv,2008-11-10T02:01:00.000Z,ActionParsnip,Mariner,"you may want to look into virtual server or port forwarding"
130246.tsv,2010-11-15T09:00:00.000Z,ActionParsnip,soulde,"if you open nautilus and press ALT+H you may find it in the hidden files"
131417.tsv,2008-10-11T23:13:00.000Z,ActionParsnip,Stythys,"the captain"
131417.tsv,2008-10-11T23:14:00.000Z,ActionParsnip,Stythys,"the captain always goes down with the ship (nice try)"
130135.tsv,2009-10-19T22:34:00.000Z,ActionParsnip,docmax_,"mplayer or aplay will play it at cli"
130135.tsv,2009-10-19T22:34:00.000Z,ActionParsnip,docmax_,"orvlcnox"
129644.tsv,2009-01-16T07:27:00.000Z,ActionParsnip,wackarnolds,"install to one partitions, you can add the mounting to fstab if it doesnt get added for you so both are accessible"
129644.tsv,2009-01-16T07:28:00.000Z,ActionParsnip,wackarnolds,"you may find it gets added for you, if one is ntfs formatted you will need ntfs-3g to write to it"
43022.tsv,2011-02-15T21:46:00.000Z,ActionParsnip,Aidar-Nagato,"can you pastebin your efforts so far please"
129240.tsv,2012-05-11T09:49:00.000Z,ActionParsnip,Zzzssss,"wassup?"
129821.tsv,2012-11-27T20:09:00.000Z,ActionParsnip,insmod_,"just backing you up"
129938.tsv,2012-02-07T10:17:00.000Z,ActionParsnip,spoken,"is the uuid the uuid of your system partition?"
129938.tsv,2012-02-07T10:18:00.000Z,ActionParsnip,spoken,"boot to live cd and run:  sudo blkid    compare the strings"
129761.tsv,2009-10-12T02:52:00.000Z,ActionParsnip,mathepic,"its a proper install and has nothing to do with windows"
131307.tsv,2011-05-31T18:19:00.000Z,ActionParsnip,acnot,"just reverse the entry...."
129511.tsv,2011-02-21T08:38:00.000Z,ActionParsnip,ubutartar,"if you want to not use it, you don't have to"
129511.tsv,2011-02-21T08:43:00.000Z,ActionParsnip,ubutartar,"try another browser.."
131329.tsv,2010-08-28T10:59:00.000Z,ActionParsnip,jubei,"in linux the 'windows key' is called Super"
131397.tsv,2011-04-25T23:09:00.000Z,ActionParsnip,namzezam,"same as any other package"
131397.tsv,2011-04-25T23:10:00.000Z,ActionParsnip,namzezam,"use apt-get or software centre"
129087.tsv,2008-09-13T12:32:00.000Z,ActionParsnip,orifice,"you could dd a tonne of zeros to the drive (not the partition)"
129087.tsv,2008-09-13T12:32:00.000Z,ActionParsnip,orifice,"or write zeros to the file allocation table"
129656.tsv,2010-05-06T08:18:00.000Z,ActionParsnip,scot,"you could try formost but its only really ood for user data"
10255.tsv,2011-10-19T01:03:00.000Z,ActionParsnip,stefuNz,"Just keep your first user and use that as 'root' then keep all other users out of the 'admin' group and they will not be able to use shutdown"
129121.tsv,2011-04-28T20:40:00.000Z,ActionParsnip,The-Kernel_,"remove unnecessary kernels to save lots of space"
129121.tsv,2011-04-28T20:52:00.000Z,ActionParsnip,The-Kernel_,"no, I suggest you remove the oldest ones, you only really need 2, each kernel is about 120Mb"
130406.tsv,2012-10-29T00:22:00.000Z,ActionParsnip,MissMinx,"its all in that link"
130203.tsv,2009-01-08T19:31:00.000Z,ActionParsnip,theos2,"how is a repo annoying?"
130203.tsv,2009-01-08T19:31:00.000Z,ActionParsnip,theos2,"if you need packages off it, its very good"
17492.tsv,2011-05-06T11:34:00.000Z,ActionParsnip,arhyttin,"janitor may do it. I can give a command if you give the output of 2 commands :)"
130180.tsv,2008-09-13T15:14:00.000Z,ActionParsnip,JuzzyD,"thats al i got"
131308.tsv,2012-07-24T14:20:00.000Z,ActionParsnip,fabiomirko_,"ubuntu 12.04, itsthe latest stable and is lts"
131308.tsv,2012-07-24T14:23:00.000Z,ActionParsnip,fabiomirko_,"Its a 1.6Ghz chip with 1Gb RAM, you'll be ok. You can get a more responsive OS with Xubuntu but you can run a full Gnome+Compiz+Unity OS"
130478.tsv,2012-10-22T04:45:00.000Z,ActionParsnip,TheRiceKing,"its just a package"
130478.tsv,2012-10-22T04:45:00.000Z,ActionParsnip,TheRiceKing,"uninstall the package with the lens you don't want and log off and on"
130189.tsv,2012-06-28T00:25:00.000Z,ActionParsnip,SDr,"please don't next time"
5366.tsv,2012-03-18T00:05:00.000Z,ActionParsnip,m4rcel,"superL"
5366.tsv,2012-03-18T00:05:00.000Z,ActionParsnip,m4rcel,"if you run:  xev   and press it, you'll see"
129115.tsv,2010-11-15T05:10:00.000Z,ActionParsnip,Muscovy,"http://odt2html.gradsoft.ua/Odt2Html.html"
129115.tsv,2010-11-21T04:58:00.000Z,ActionParsnip,Muscovy,"run it from a terminal"
128969.tsv,2012-11-19T03:45:00.000Z,ActionParsnip,smacktalk,"try:  sudo dhclient3 eth0     in bridged mode"
128969.tsv,2012-11-19T03:46:00.000Z,ActionParsnip,smacktalk,"ask in #vmware or #vbox depending on what you are using"
129379.tsv,2011-10-01T09:10:00.000Z,ActionParsnip,BabyGirly,"add it in /etc/rc.local above the exit 0 line"
131352.tsv,2010-07-16T21:36:00.000Z,ActionParsnip,sparro,"try wicd if its a massive issue, if you use 3G then stick with network manager"
129120.tsv,2010-08-28T23:26:00.000Z,ActionParsnip,eriksson25,"intrepid isn't supported anymore"
129120.tsv,2010-08-28T23:28:00.000Z,ActionParsnip,eriksson25,"you will need to upgrade through all the releases up to 10.04 . It'll be faster to clean install"
129618.tsv,2011-05-14T00:20:00.000Z,ActionParsnip,guddu,"run:    smbtree   and you'll see the shares"
89956.tsv,2011-12-30T22:29:00.000Z,ActionParsnip,ukwiz,"sudo dpkg -i filename.deb; sudo apt-get -f install"
130666.tsv,2012-04-02T20:52:00.000Z,ActionParsnip,Honvai_,"do you mean the unity panel?"
130666.tsv,2012-04-02T20:55:00.000Z,ActionParsnip,Honvai_,"try:    gconftool --recursive-unset /apps/panel && killall gnome-panel"
130757.tsv,2010-07-23T05:00:00.000Z,ActionParsnip,gianniunix,"which? Your pc is telling you stuff"
15568.tsv,2011-06-23T02:29:00.000Z,ActionParsnip,tehB3NJ1E,"https://help.ubuntu.com/10.04/serverguide/C/irc-server.html"
130829.tsv,2011-09-27T00:39:00.000Z,ActionParsnip,PwnusMaximus,"ask away"
130829.tsv,2011-09-27T00:40:00.000Z,ActionParsnip,PwnusMaximus,"could use www.hidemyass.com"
130587.tsv,2009-04-09T12:41:00.000Z,ActionParsnip,TechHead,"can you expand please"
129141.tsv,2008-07-13T20:48:00.000Z,ActionParsnip,Akazawa,"you need to enable restricted repos and run sudo apt-get update"
129141.tsv,2008-07-13T20:49:00.000Z,ActionParsnip,Akazawa,"not sure about ppc either"
130458.tsv,2011-11-27T16:50:00.000Z,ActionParsnip,kbhtech1,"i'd ask in #freenode"
128884.tsv,2011-12-07T10:56:00.000Z,ActionParsnip,pers3us,"what spec is it, I missed the start"
109748.tsv,2009-11-29T01:05:00.000Z,ActionParsnip,yofel,"sftp == ftp with encryption"
109748.tsv,2009-11-29T01:06:00.000Z,ActionParsnip,yofel,"sure, openssh-server gives it"
131213.tsv,2009-03-25T18:29:00.000Z,ActionParsnip,hybr1der,"its just an ntfs partition so you can easily read the data and back it up"
130809.tsv,2010-10-13T20:57:00.000Z,ActionParsnip,cutout33,"use: sudo -i    and you will not need to enter your password until you type: exit"
131173.tsv,2011-05-06T11:06:00.000Z,ActionParsnip,vanmik_,"grab the deb and copy it to the webless system"
131173.tsv,2011-05-06T11:06:00.000Z,ActionParsnip,vanmik_,"you will need to manually satisfy deps as well which could get tiring"
130125.tsv,2009-06-17T15:18:00.000Z,ActionParsnip,GenericBox,"a little"
93897.tsv,2010-12-18T06:23:00.000Z,ActionParsnip,themiddleman,"https://answers.launchpad.net/ubuntu/+source/xserver-xorg-video-intel/+question/137980"
93897.tsv,2010-12-18T06:35:00.000Z,ActionParsnip,themiddleman,"simple stuff kiddo"
130441.tsv,2012-08-12T06:31:00.000Z,ActionParsnip,vaks3,"ask in #hardware"
130317.tsv,2011-04-13T00:43:00.000Z,ActionParsnip,schoappied,"sudo lshw -C display    may show it"
130317.tsv,2011-04-13T00:44:00.000Z,ActionParsnip,schoappied,"read the bottom section"
131426.tsv,2008-11-19T02:17:00.000Z,ActionParsnip,Schoen|Attic,"you can cron a job"
131426.tsv,2008-11-19T02:23:00.000Z,ActionParsnip,Schoen|Attic,"thats what makes your system secure"
67659.tsv,2009-06-05T02:30:00.000Z,ActionParsnip,dirkjan,"you need the relevant .so file symlinked in your plugins folder"
129734.tsv,2010-12-20T04:46:00.000Z,ActionParsnip,Delo_,"http://pricklytech.wordpress.com/2010/05/01/ubuntu-10-4-lucid-configuring-evolution-to-connect-to-hotmail-windows-live-mail/"
129918.tsv,2012-06-13T23:44:00.000Z,ActionParsnip,jita,"system-monitor"
129918.tsv,2012-06-13T23:44:00.000Z,ActionParsnip,jita,"or use: top"
128997.tsv,2009-03-11T04:29:00.000Z,ActionParsnip,yothere12091,"you could use dd_rescue to create an image on another partition then fsck that and copy the data, you could just restore from backup and reinstall"
128997.tsv,2009-03-11T04:30:00.000Z,ActionParsnip,yothere12091,"if the files are owned by you you dont need sudo or gksudo"
130342.tsv,2009-11-12T16:05:00.000Z,ActionParsnip,flower,"sudo apt-get install language-selector"
130342.tsv,2009-11-12T16:05:00.000Z,ActionParsnip,flower,"its the same for all packages, just change the name"
24607.tsv,2011-01-20T00:37:00.000Z,ActionParsnip,nan,"Soreau: it could. Its worth entertaining if time is a luxury rather than simply dismissing it"
24607.tsv,2011-01-20T00:38:00.000Z,ActionParsnip,nan," Youkay: in a 'root shell' you don't need sudo"
130772.tsv,2012-07-23T15:37:00.000Z,ActionParsnip,fabiano,"prefix the command with sudo"
130750.tsv,2009-11-29T01:44:00.000Z,ActionParsnip,manug,"you can read /var/log/Xorg.0.log"
130750.tsv,2009-11-29T01:46:00.000Z,ActionParsnip,manug,"the colour depth, as you said. its very readable"
129820.tsv,2009-01-13T02:08:00.000Z,ActionParsnip,Tanubis,"you'll be running vmware or virtualbox"
129820.tsv,2009-01-13T02:09:00.000Z,ActionParsnip,Tanubis,"the vm will use system ram for itself and hdd space will be used like a virtual hdd, you can use as much or little as you wish for the vm"
71896.tsv,2009-04-27T16:22:00.000Z,ActionParsnip,nan,"!ati | Serenka"
71896.tsv,2009-04-27T16:24:00.000Z,ActionParsnip,Serenka,"i dont use ati so :D"
130506.tsv,2008-09-24T16:41:00.000Z,ActionParsnip,kFj,"whats it do?"
131189.tsv,2009-11-29T21:32:00.000Z,ActionParsnip,Oddbio,"its in mouse settings, i'm not sure FF has its own setting. I can't heck as I don't use the browser personally"
131189.tsv,2010-03-03T05:36:00.000Z,ActionParsnip,Oddbio,"try mounting the share using fstab, you can then access it like any folder"
80658.tsv,2009-12-09T00:28:00.000Z,ActionParsnip,peque,"you need to add the partitions in /etc/fstab"
128944.tsv,2012-01-26T07:37:00.000Z,ActionParsnip,weiland,"what is BT5SR1 ?"
128944.tsv,2012-01-26T07:37:00.000Z,ActionParsnip,weiland,"not supported here"
129313.tsv,2008-08-15T18:39:00.000Z,ActionParsnip,megat,"do you mean prevent logon?"
129313.tsv,2008-08-15T18:39:00.000Z,ActionParsnip,megat,"like log them off?"
85257.tsv,2011-05-07T23:33:00.000Z,ActionParsnip,fghf,"wired or wireless?"
54717.tsv,2011-04-23T04:12:00.000Z,ActionParsnip,ArchGT,"use unetbootin or usb-creator"
54717.tsv,2011-04-23T04:13:00.000Z,ActionParsnip,nan,"!noroot"
7362.tsv,2012-01-24T11:37:00.000Z,ActionParsnip,bobo37774,"maybe, not sure. I know it can be dne that way though"
20355.tsv,2012-01-07T05:48:00.000Z,ActionParsnip,Katronix,"there may be a ppa"
129843.tsv,2011-05-04T22:15:00.000Z,ActionParsnip,NewPosix,"lsb_release -a"
3414.tsv,2012-05-22T22:59:00.000Z,ActionParsnip,nan,"!info znc"
3414.tsv,2012-05-22T23:00:00.000Z,ActionParsnip,deejay31,"not sure. Not even heard of it til now. Sorry"
130165.tsv,2010-11-17T13:20:00.000Z,ActionParsnip,Dante__,"prefix with a / character"
130165.tsv,2010-11-17T13:20:00.000Z,ActionParsnip,Dante__,"you also don't need the irc:// bit"
8911.tsv,2011-11-24T21:27:00.000Z,ActionParsnip,zi0r,"try using wicd and you can set the wifi device name, network manager will nearly always use wlan0"
