dialogueID,date,from,to,text
147554.tsv,2011-05-31T17:33:00.000Z,bazhang,Bagatelle,"no cursing, including the *"
146093.tsv,2011-06-29T08:30:00.000Z,bazhang,torturedsoul,"using unetbootin?"
147356.tsv,2009-10-17T03:09:00.000Z,bazhang,Guest34776,"#ubuntu-es por espanol"
148061.tsv,2008-08-29T14:07:00.000Z,bazhang,St_setia,"english please"
148559.tsv,2008-07-07T12:20:00.000Z,bazhang,lances,"also ask in #networking"
148559.tsv,2008-07-07T12:43:00.000Z,bazhang,lances,"just ##networking"
122440.tsv,2008-08-03T14:15:00.000Z,bazhang,nan,"https://help.ubuntu.com/community/MacBook Sinn3rman there may be something here as well"
146027.tsv,2012-03-30T22:54:00.000Z,bazhang,Guest11090,"ubuntu"
146027.tsv,2012-03-30T22:55:00.000Z,bazhang,Guest11090,"if you are polling for distros try ##linux NOT here"
147309.tsv,2012-06-25T07:11:00.000Z,bazhang,matti_,"/msg ubottu"
146538.tsv,2011-06-22T06:27:00.000Z,bazhang,Feadin,"you may also ask in #ubuntu-server if you dont get a timely response here"
146349.tsv,2009-10-24T13:22:00.000Z,bazhang,alin19,"with ubuntu? right here--which version of ubuntu"
147179.tsv,2009-08-05T17:18:00.000Z,bazhang,Aziiiiz,"ask here"
62044.tsv,2010-10-16T09:10:00.000Z,bazhang,MindVirus1,"watch the language"
64480.tsv,2009-10-17T09:27:00.000Z,bazhang,coffeej,"#ubuntu+1 for karmic support"
147837.tsv,2009-09-22T16:15:00.000Z,bazhang,intel,"yes"
147318.tsv,2008-04-26T08:56:00.000Z,bazhang,ruewan,"that is not correct"
147318.tsv,2008-04-26T22:07:00.000Z,bazhang,ruewan,"both will do--be sure you have the generic kernel if x86"
146015.tsv,2011-04-30T18:11:00.000Z,bazhang,lavanyadeepak,"there is no way possible to do that, cd or not"
146015.tsv,2011-04-30T18:11:00.000Z,bazhang,lavanyadeepak,"unless you want to do a full reinstall"
146392.tsv,2011-11-25T07:22:00.000Z,bazhang,Plop,"sure it can"
146392.tsv,2011-11-25T07:27:00.000Z,bazhang,Plop,"settings > preferences"
146272.tsv,2012-06-15T05:14:00.000Z,bazhang,jjj,"#ubuntu-it"
147223.tsv,2008-08-15T18:29:00.000Z,bazhang,Raehh_,"english please"
147012.tsv,2008-02-26T09:24:00.000Z,bazhang,arakthor,"it would be !pt for future reference"
147012.tsv,2008-02-28T09:42:00.000Z,bazhang,arakthor,"open a terminal and type top to see what is eating cpu"
147859.tsv,2012-02-19T12:44:00.000Z,bazhang,g112wdh,"try #freenode or ##windows"
148337.tsv,2012-09-28T04:15:00.000Z,bazhang,montage,"wrong channel"
148337.tsv,2012-09-28T04:15:00.000Z,bazhang,montage,"stop it"
65760.tsv,2009-11-23T21:29:00.000Z,bazhang,nan,"!it | Marco2"
65760.tsv,2009-11-23T21:30:00.000Z,bazhang,dtownhero,"my mistake"
147676.tsv,2008-04-24T19:06:00.000Z,bazhang,kmanro3,"just upgrade normally and you are there ;]"
147676.tsv,2008-04-24T19:08:00.000Z,bazhang,kmanro3,"aye"
93471.tsv,2012-04-19T06:31:00.000Z,bazhang,mizifih,"wrong channel"
148714.tsv,2011-10-08T09:21:00.000Z,bazhang,tomas__,"from an install cd?"
146488.tsv,2008-07-09T11:13:00.000Z,bazhang,Guest64791,"what version of ubuntu"
147624.tsv,2008-06-03T18:43:00.000Z,bazhang,mummel,"not here"
9980.tsv,2011-10-21T15:29:00.000Z,bazhang,aymaro,"install linux-generic-pae"
148147.tsv,2008-04-15T08:25:00.000Z,bazhang,dem0nk,"you need to unmount it first"
148070.tsv,2008-08-29T16:56:00.000Z,bazhang,nivek_unix,"in the repos? the ose version you mean?"
95713.tsv,2009-11-09T16:09:00.000Z,bazhang,jeeves,"please dont do that"
126292.tsv,2008-03-05T06:14:00.000Z,bazhang,Corty,"there is the minimal install disk"
147813.tsv,2011-05-27T18:27:00.000Z,bazhang,scensis,"there are third party apps in ppa to do some things with it, doubt you can move its location though"
147813.tsv,2011-05-27T18:27:00.000Z,bazhang,scensis,"better to just use classic and install a dock"
147328.tsv,2010-10-07T17:56:00.000Z,bazhang,timmillwood,"dont poll please"
43117.tsv,2011-01-30T18:45:00.000Z,bazhang,antivirtel,"what version of ubuntu"
147910.tsv,2010-04-22T17:46:00.000Z,bazhang,kevina,"#ubuntu+1 for lucid please"
147366.tsv,2010-09-01T17:13:00.000Z,bazhang,clone1018,"how much ram"
147366.tsv,2010-09-01T17:14:00.000Z,bazhang,clone1018,"up to you; if you install linux-generic-pae with 32bit it will use all 4GB"
146115.tsv,2011-04-18T18:56:00.000Z,bazhang,Average_Guy,"try ##linux this is ubuntu support"
146115.tsv,2011-04-18T18:56:00.000Z,bazhang,Average_Guy,"then remaster it"
148227.tsv,2009-08-08T11:39:00.000Z,bazhang,Arnold,"??"
148227.tsv,2009-08-08T11:39:00.000Z,bazhang,Arnold,"take it elsewhere"
146380.tsv,2008-06-28T20:12:00.000Z,bazhang,idefine,"you mean the bit at the top? that is not awn"
146380.tsv,2008-06-28T20:12:00.000Z,bazhang,idefine,"not sure; a peek at gnome-look may be in order :)"
147637.tsv,2012-06-02T08:15:00.000Z,bazhang,smatt454,"#ubuntu-server"
146959.tsv,2008-03-30T07:52:00.000Z,bazhang,adlin5000,"#ubuntu+1 please"
146959.tsv,2008-03-30T07:53:00.000Z,bazhang,adlin5000,"please head to the hardy channel for discussion of that"
146012.tsv,2012-10-01T11:36:00.000Z,bazhang,bustacap,"like what"
146840.tsv,2010-07-31T18:51:00.000Z,bazhang,Dreaming,"welcome"
146929.tsv,2007-12-22T21:27:00.000Z,bazhang,treetop,"no"
146598.tsv,2010-09-03T21:43:00.000Z,bazhang,Squarism,"yes"
146598.tsv,2012-02-17T19:16:00.000Z,bazhang,Squarism,"no cursing here"
147131.tsv,2012-09-26T05:06:00.000Z,bazhang,xxSn1p3rxx,"about what"
4671.tsv,2012-04-18T20:38:00.000Z,bazhang,deb0,"with what"
20779.tsv,2012-05-29T06:20:00.000Z,bazhang,obyrith,"you could check launchpad for bugs/issues"
147058.tsv,2009-10-10T09:21:00.000Z,bazhang,ericzhang,"#ubuntu-cn for Chinese"
146449.tsv,2008-07-28T08:43:00.000Z,bazhang,AtomicSunset,"sudo apt-get install packagename"
1796.tsv,2012-08-18T06:34:00.000Z,bazhang,__OH__,"August 23rd or thereabouts"
147532.tsv,2012-06-04T08:30:00.000Z,bazhang,PC-X69,"time to change passwords"
147614.tsv,2008-01-28T10:29:00.000Z,bazhang,grahams1,"you can message the bot in a private window /msg ubotu keyword"
247272.tsv,2008-01-28T18:09:00.000Z,bazhang,nan,"treacherous computing"
247272.tsv,2008-01-28T18:09:00.000Z,bazhang,nan,"an oxymoron of a name if there ever was one ;]"
107765.tsv,2008-11-29T18:42:00.000Z,bazhang,Gallez,"audacious replaces xmms"
61352.tsv,2009-08-14T17:27:00.000Z,bazhang,mongeron,"check the link I sent you"
147364.tsv,2010-03-20T15:43:00.000Z,bazhang,SpiKeCy,"ask a question first"
147414.tsv,2010-09-27T17:27:00.000Z,bazhang,ashkan_,"/join #channel"
147961.tsv,2008-03-25T21:02:00.000Z,bazhang,aldaek,"you might want to ask in #ubuntu-mythtv"
147961.tsv,2010-03-25T09:50:00.000Z,bazhang,aldaek,"no. not supported either"
148570.tsv,2011-06-24T07:46:00.000Z,bazhang,creep,"no stop that"
148684.tsv,2009-12-19T22:38:00.000Z,bazhang,devnull_,"watch the language"
49629.tsv,2010-07-08T20:56:00.000Z,bazhang,spvensko_,"finch"
148490.tsv,2009-08-24T19:01:00.000Z,bazhang,mcoelho,"#ubuntu-br for brasilian, English here"
19269.tsv,2011-04-30T05:56:00.000Z,bazhang,superlou_,"still there ^"
146674.tsv,2010-10-07T18:10:00.000Z,bazhang,ehcah,"/msg alis list *term*"
146674.tsv,2010-10-08T19:02:00.000Z,bazhang,ehcah,"#bash ?"
146694.tsv,2009-09-23T18:35:00.000Z,bazhang,bloopletech,"you dont"
146694.tsv,2009-09-23T18:35:00.000Z,bazhang,bloopletech,"breakage is guaranteed"
147531.tsv,2008-09-19T18:58:00.000Z,bazhang,nevagonnagiveuup,"not the channel for you"
86514.tsv,2008-12-28T21:00:00.000Z,bazhang,nan,"!de | hajo"
86514.tsv,2008-12-28T21:02:00.000Z,bazhang,nan,"!ot > hajo"
148430.tsv,2009-10-25T13:54:00.000Z,bazhang,LMJ,"#ubuntu+1 for karmic"
146935.tsv,2008-04-10T17:45:00.000Z,bazhang,mormon,"which version"
146935.tsv,2008-04-10T17:48:00.000Z,bazhang,mormon,"which version you want"
146728.tsv,2010-05-22T16:12:00.000Z,bazhang,puppo,"#ubuntu-es"
147665.tsv,2012-01-24T02:09:00.000Z,bazhang,Toph2,"firefox download helper plugin"
147665.tsv,2012-10-25T19:05:00.000Z,bazhang,Toph2,"set it to look for NON lts"
146434.tsv,2008-05-02T21:51:00.000Z,bazhang,ferris_,"dansguardian and firefox plugin"
145923.tsv,2008-11-15T18:22:00.000Z,bazhang,el_zewbo,"stay on topic"
145923.tsv,2008-11-15T18:22:00.000Z,bazhang,el_zewbo,"or you will be removed again"
146245.tsv,2009-09-12T17:19:00.000Z,bazhang,RaaG,"no best, choose the one you like"
146245.tsv,2009-09-12T17:19:00.000Z,bazhang,RaaG,"check the bot's PM"
146087.tsv,2008-08-04T22:06:00.000Z,bazhang,RawSushi,"using youtube?"
146686.tsv,2011-11-24T13:27:00.000Z,bazhang,Mitochondria,"try ##hardware"
148556.tsv,2010-11-06T06:10:00.000Z,bazhang,keenan,"/join #channel"
147374.tsv,2009-11-25T07:53:00.000Z,bazhang,RFXCasey,"please give more details then just repeating that"
33965.tsv,2010-07-30T19:47:00.000Z,bazhang,surreal`,"sure use unetbootin or if you want persistent see the bot link"
148464.tsv,2010-07-10T21:57:00.000Z,bazhang,ff,"install ubuntu-restricted-extras package"
147720.tsv,2009-11-25T07:42:00.000Z,bazhang,cl0ne,"please /msg ubottu"
135396.tsv,2007-12-17T13:09:00.000Z,bazhang,MontoyaC,"yes, basic stuff"
135396.tsv,2007-12-17T13:11:00.000Z,bazhang,MontoyaC,"via the command line :}"
148362.tsv,2007-12-09T23:37:00.000Z,bazhang,rain,"kbfx"
148362.tsv,2007-12-09T23:39:00.000Z,bazhang,rain,"that will give you a whole different menu layout than the kmenu--I misunderstood sorry"
146399.tsv,2009-11-18T18:01:00.000Z,bazhang,andres_,"wubi install?"
146399.tsv,2011-02-03T09:36:00.000Z,bazhang,andres_,"sure, try that, irssi weechat quassel decide what is best for you"
146604.tsv,2008-05-03T07:52:00.000Z,bazhang,gleyve,"nay"
146604.tsv,2008-05-03T07:53:00.000Z,bazhang,gleyve,"they need to find a new market ;]"
148620.tsv,2011-01-22T18:17:00.000Z,bazhang,kuro,"try ##hardware"
148473.tsv,2012-09-03T04:55:00.000Z,bazhang,ms_daisy,"#ubuntu-pt , or #ubuntu-br"
148473.tsv,2012-09-08T19:13:00.000Z,bazhang,ms_daisy,"gpg errors?"
147119.tsv,2012-09-25T18:38:00.000Z,bazhang,vivid,"the ubottu factoids"
147119.tsv,2012-10-09T13:28:00.000Z,bazhang,vivid,"no"
141269.tsv,2008-02-15T21:48:00.000Z,bazhang,matthijs,"why would you want to do that? is this on gutsy?"
22244.tsv,2011-02-03T17:44:00.000Z,bazhang,addicted2088,"go into alsamixer and reduce output of master"
148380.tsv,2010-04-10T05:45:00.000Z,bazhang,markd25,"#ubuntu+1 please"
148210.tsv,2009-10-31T23:36:00.000Z,bazhang,DeeTay,"#ubuntu-fr pour francais"
148000.tsv,2012-02-14T07:52:00.000Z,bazhang,ariane5,"this is the wrong channel for windows support. try ##windows"
147342.tsv,2008-04-26T08:41:00.000Z,bazhang,swilky,"check in synaptic for the mirrors you want"
147342.tsv,2008-04-26T08:42:00.000Z,bazhang,swilky,"I just gave you an answer"
146344.tsv,2010-08-27T07:55:00.000Z,bazhang,rpcesar,"check the appdb and join #winehq"
146344.tsv,2010-08-27T07:55:00.000Z,bazhang,rpcesar,"yep"
147117.tsv,2011-06-23T10:37:00.000Z,bazhang,criten166,"xrandr?"
148342.tsv,2011-01-31T05:10:00.000Z,bazhang,Zuhaitz,"watch the language"
148342.tsv,2011-02-15T15:53:00.000Z,bazhang,Zuhaitz,"#ubuntu+1 for 11.04"
114113.tsv,2008-05-03T20:56:00.000Z,bazhang,nan,"!synaptic | sevillian"
114113.tsv,2008-05-03T20:58:00.000Z,bazhang,nan,"tung use brasero gnomebaker or similar to burn data dvd"
147273.tsv,2008-04-29T21:35:00.000Z,bazhang,micro0,"what is your issue?"
135286.tsv,2011-04-29T10:14:00.000Z,bazhang,vishal_,"currently yes, as its the first day of release"
148619.tsv,2008-03-10T18:21:00.000Z,bazhang,liddokun,"/j #ubuntu-es por favor"
148619.tsv,2008-03-10T21:06:00.000Z,bazhang,liddokun,"language please"
147730.tsv,2012-08-09T03:39:00.000Z,bazhang,Sarouwoman,"ubuntu support question?"
147730.tsv,2012-08-09T03:40:00.000Z,bazhang,Sarouwoman,"ubuntu support. chit chat in #ubuntu-offtopic"
146496.tsv,2012-08-22T05:22:00.000Z,bazhang,TeamRocket1233c,"unsupported PPA."
146496.tsv,2012-08-22T05:22:00.000Z,bazhang,TeamRocket1233c,"and it's NOT supported as was said"
146496.tsv,2012-08-22T05:24:00.000Z,bazhang,TeamRocket1233c,"/msg ubottu"
146400.tsv,2007-12-31T20:36:00.000Z,bazhang,jeezers,"sudo apt-get install to install it"
146319.tsv,2009-09-15T16:37:00.000Z,bazhang,manoue,"please stop that"
146319.tsv,2009-09-15T16:38:00.000Z,bazhang,manoue,"please stop"
146682.tsv,2012-03-08T09:55:00.000Z,bazhang,skmsmslk,"in #freenode"
146682.tsv,2012-03-08T09:55:00.000Z,bazhang,skmsmslk,"/join #freenode"
202808.tsv,2008-08-07T08:47:00.000Z,bazhang,nan,"!version"
202808.tsv,2008-08-07T08:48:00.000Z,bazhang,nan,"what is midori NemesisD"
146363.tsv,2012-04-11T18:19:00.000Z,bazhang,crivera,"whats the question"
146510.tsv,2009-02-07T21:02:00.000Z,bazhang,Djmellisse,"#ubuntu-fr"
145758.tsv,2011-04-12T10:29:00.000Z,bazhang,TuxTuxTux,"rww already told you"
145758.tsv,2011-04-12T10:30:00.000Z,bazhang,TuxTuxTux,"its a hidden folder"
146677.tsv,2008-04-28T21:13:00.000Z,bazhang,schasi,"wubi"
146318.tsv,2008-08-05T23:36:00.000Z,bazhang,UserC,"need a question"
146318.tsv,2008-08-05T23:38:00.000Z,bazhang,UserC,"with what at the top"
146893.tsv,2008-04-07T18:36:00.000Z,bazhang,arvind_,"did you adjust the boot parameters? something like nosplash?"
148166.tsv,2011-07-06T05:19:00.000Z,bazhang,ugly_duck,"for what"
148166.tsv,2011-07-06T05:20:00.000Z,bazhang,ugly_duck,"install then choose at login window"
148435.tsv,2011-07-16T18:15:00.000Z,bazhang,ehnde,"also try in #ubuntuone"
5137.tsv,2012-10-17T11:26:00.000Z,bazhang,rinzler,"change to thunar? or what"
124500.tsv,2008-06-24T05:39:00.000Z,bazhang,kesi,"any reason not to use the guided install?"
146524.tsv,2009-08-14T17:42:00.000Z,bazhang,dns_,"#ubuntu-de for German"
146763.tsv,2008-07-02T09:09:00.000Z,bazhang,mattr_,"depends on you; if you are in a hurry here may be better"
126319.tsv,2008-04-26T20:20:00.000Z,bazhang,mut80r,"indeed you can have both"
126319.tsv,2008-04-26T20:50:00.000Z,bazhang,mut80r,";]"
145810.tsv,2009-10-17T23:34:00.000Z,bazhang,dno,"#ubuntu+1 for karmic"
145810.tsv,2009-10-17T23:39:00.000Z,bazhang,dno,"please ask in #ubuntu+1"
41778.tsv,2010-12-25T07:48:00.000Z,bazhang,Godslastering,"no"
146408.tsv,2008-07-12T20:53:00.000Z,bazhang,majortool,"please stop"
146026.tsv,2010-08-18T08:33:00.000Z,bazhang,Gander,"watch the language"
148319.tsv,2008-04-01T08:04:00.000Z,bazhang,soulreaper,"it is compiz-fusion now"
148319.tsv,2008-04-01T08:06:00.000Z,bazhang,soulreaper,"if your card supports it yes"
14004.tsv,2011-07-19T17:04:00.000Z,bazhang,acr,"stop that"
14004.tsv,2011-07-19T17:05:00.000Z,bazhang,acr,"last warning"
147260.tsv,2011-02-04T10:49:00.000Z,bazhang,pattman,"do you have a net connection?"
146464.tsv,2010-07-13T22:55:00.000Z,bazhang,birdofhermes,"ultimate? install ubuntu if you wish for support here"
146169.tsv,2008-05-02T09:08:00.000Z,bazhang,Netham45,"wubi?"
147632.tsv,2008-08-09T22:18:00.000Z,bazhang,Mohammad[B],"check packages.ubuntu.com"
148442.tsv,2008-05-04T21:36:00.000Z,bazhang,Jericom,"there are a number; please visit #ubuntu-bots thanks"
146375.tsv,2011-09-04T05:10:00.000Z,bazhang,bluelight,"add them to /etc/apt/sources.list"
146375.tsv,2011-09-04T06:53:00.000Z,bazhang,bluelight,"sure. take a look at /etc/apt/sources.list"
147225.tsv,2008-04-10T08:09:00.000Z,bazhang,danuel,"get awn"
148179.tsv,2010-07-28T19:05:00.000Z,bazhang,[SePoY[,"ask a question"
147189.tsv,2009-10-10T17:10:00.000Z,bazhang,anj,"#ubuntu-cn for Chinese"
147189.tsv,2009-10-10T17:11:00.000Z,bazhang,anj,"/join #ubuntu-cn"
147556.tsv,2009-07-15T22:23:00.000Z,bazhang,owner_,"/join #aircrack"
140114.tsv,2008-03-12T07:33:00.000Z,bazhang,JeffD,"ask in ##hardware"
147444.tsv,2010-05-29T20:47:00.000Z,bazhang,g-unot,"stop that"
146577.tsv,2010-03-24T08:45:00.000Z,bazhang,alien5p5g,"#ubuntu+1 for lucid"
24918.tsv,2011-01-28T03:40:00.000Z,bazhang,Dangr_,"check the appdb"
24918.tsv,2011-01-28T03:40:00.000Z,bazhang,nan,"!appdb | Dangr_"
146186.tsv,2012-10-31T18:43:00.000Z,bazhang,trigrou_,"dont paste that here"
146186.tsv,2012-10-31T18:44:00.000Z,bazhang,trigrou_,"its not ubuntu support."
148144.tsv,2009-06-26T11:23:00.000Z,bazhang,rogue_,"yes"
146082.tsv,2009-06-29T09:07:00.000Z,bazhang,sergey_,"#ubuntu-ru"
146082.tsv,2009-06-29T09:09:00.000Z,bazhang,sergey_,"English here only"
148071.tsv,2008-05-18T19:38:00.000Z,bazhang,nu-tu-ubuntu,"interesting but offtopic"
147912.tsv,2008-04-29T06:36:00.000Z,bazhang,GaintSura,"dual boot? sure--or did you mean via wubi"
147912.tsv,2008-05-04T21:42:00.000Z,bazhang,GaintSura,"the atheros 5007? the #eeepc people got it working with ubuntu-->you may want to check their wiki"
146419.tsv,2008-07-24T19:51:00.000Z,bazhang,Ardha,"this is ubuntu support; do you have a support question?"
147921.tsv,2011-07-09T05:02:00.000Z,bazhang,pushpop,"wrong place to ask"
147921.tsv,2011-07-09T05:03:00.000Z,bazhang,pushpop,"try #ubuntu-offtopic perhaps"
145980.tsv,2008-08-27T20:07:00.000Z,bazhang,obione,"ubuntu-restricted-extras"
145980.tsv,2008-08-27T20:08:00.000Z,bazhang,obione,"nearly so; you may want to check www.medibuntu.org"
148226.tsv,2010-05-07T22:47:00.000Z,bazhang,justin22885,"what are you trying to do"
148226.tsv,2010-05-07T22:51:00.000Z,bazhang,justin22885,"nope"
148106.tsv,2008-08-10T21:15:00.000Z,bazhang,spinaker,"dont paste that here"
148106.tsv,2008-08-10T21:17:00.000Z,bazhang,spinaker,"not here"
146142.tsv,2009-08-09T04:43:00.000Z,bazhang,rone,"dont use that language here"
60607.tsv,2009-08-22T19:20:00.000Z,bazhang,Whit2spring,"ask in ##hardware ? here is ubuntu support"
147992.tsv,2012-07-14T17:43:00.000Z,bazhang,Aitor,"with what"
91634.tsv,2008-12-27T21:05:00.000Z,bazhang,FrancisN,"copy? a dvd or other"
146393.tsv,2009-01-22T05:53:00.000Z,bazhang,BigRig,"yes"
148218.tsv,2010-09-04T11:34:00.000Z,bazhang,sinister,"you have grub2 in there unless you specified otherwise"
148218.tsv,2010-09-04T11:35:00.000Z,bazhang,sinister,"shift at boot"
148437.tsv,2011-10-01T03:57:00.000Z,bazhang,JAM__,"wrong place"
148245.tsv,2008-03-10T19:30:00.000Z,bazhang,sounix,"/j #ubuntu-es por favor ;]"
148387.tsv,2008-11-25T17:05:00.000Z,bazhang,concernedcitizen,"at login window under session"
148409.tsv,2011-04-20T16:14:00.000Z,bazhang,pcquad,"remove the bot"
146903.tsv,2008-08-28T21:29:00.000Z,bazhang,ckyle,"not good advice at all."
146903.tsv,2008-08-28T21:34:00.000Z,bazhang,ckyle,"what is that"
146903.tsv,2008-08-29T10:03:00.000Z,bazhang,ckyle,"that is not helpful"
145905.tsv,2010-07-10T23:12:00.000Z,bazhang,ericbbb,"not registered"
145905.tsv,2010-07-10T23:13:00.000Z,bazhang,ericbbb,"/join #freenode for help with that"
147604.tsv,2008-03-10T21:18:00.000Z,bazhang,TheFuzzball,"perhaps ##hardware ?"
147604.tsv,2009-09-18T20:20:00.000Z,bazhang,TheFuzzball,"#ubuntu+1 for karmic support"
51799.tsv,2009-11-25T08:10:00.000Z,bazhang,julioneto,"try the live cd?"
147081.tsv,2009-01-27T00:10:00.000Z,bazhang,|x\,"dont advertise here"
147081.tsv,2009-01-27T00:11:00.000Z,bazhang,|x\,"stop"
148003.tsv,2012-04-07T06:52:00.000Z,bazhang,myr,"besides amarok, which have you tried"
148003.tsv,2012-04-07T06:53:00.000Z,bazhang,myr," there is no full wma support by anything. depends on the wma file and the codecs you have, not the player"
3563.tsv,2012-05-14T10:36:00.000Z,bazhang,oeeve,"type three letters and hit tab"
146699.tsv,2012-09-25T21:06:00.000Z,bazhang,rp2,"how is that an ubuntu issue"
146699.tsv,2012-09-25T21:07:00.000Z,bazhang,rp2,"no need to mention it here"
146613.tsv,2012-05-23T22:36:00.000Z,bazhang,cyryl,"#aircrack-ng"
146104.tsv,2011-05-02T17:09:00.000Z,bazhang,GeorgeJ,"any support issues?"
147228.tsv,2011-01-21T16:10:00.000Z,bazhang,grigoriades,"get a list of them then install"
147228.tsv,2011-01-21T16:11:00.000Z,bazhang,grigoriades,"check the backtrack channel or their support forums etc"
147512.tsv,2008-08-16T14:09:00.000Z,bazhang,fehrp,"please dont use acronyms such as that"
147512.tsv,2009-05-03T05:01:00.000Z,bazhang,fehrp,"ask in ##hardware"
147407.tsv,2012-01-14T03:48:00.000Z,bazhang,MerlynKorr,"ubuntu support issue?"
147407.tsv,2012-01-14T03:50:00.000Z,bazhang,MerlynKorr,"#freenode for that"
147014.tsv,2010-01-29T08:26:00.000Z,bazhang,mediaserver,"#ubuntu+1 for lucid"
147936.tsv,2012-11-20T21:40:00.000Z,bazhang,sledges,"thats enough"
146660.tsv,2010-08-21T18:14:00.000Z,bazhang,JameZ7,"avant window navigator?"
148432.tsv,2012-10-13T06:42:00.000Z,bazhang,cindyasarisuratn,"ubuntu support question?"
148432.tsv,2012-10-13T07:00:00.000Z,bazhang,cindyasarisuratn,"this is NOT a chat channel. it's ubuntu support ONLY"
145874.tsv,2008-05-11T20:19:00.000Z,bazhang,Vistauser,"in vista? ask in ##windows thanks"
145822.tsv,2008-07-17T13:18:00.000Z,bazhang,Suzari,"via wine?"
145822.tsv,2008-07-17T13:20:00.000Z,bazhang,Suzari,"you asked in winehq channel?"
114033.tsv,2009-08-18T06:08:00.000Z,bazhang,lvzimmer,"#ubuntu+1 for that"
148381.tsv,2010-06-25T10:37:00.000Z,bazhang,LOVE_SP,"check the appdb, /join #winehq"
146058.tsv,2012-06-26T10:45:00.000Z,bazhang,Ecto,"thats not supported here"
146044.tsv,2009-07-03T14:32:00.000Z,bazhang,Gird3r,"what is milkytracker"
146044.tsv,2009-07-03T14:32:00.000Z,bazhang,Gird3r,"anything to do with Ubuntu?"
148102.tsv,2009-07-16T16:12:00.000Z,bazhang,tresadf,"ask a question"
146717.tsv,2008-03-08T13:24:00.000Z,bazhang,sorryamnew1,"who is they and could you give more info please"
146717.tsv,2008-03-08T13:38:00.000Z,bazhang,sorryamnew1,"just running or with all the bells and whistles?"
148045.tsv,2007-10-11T07:03:00.000Z,bazhang,Dragnslcr,"you can get a USB gamepad controller"
148045.tsv,2007-10-11T07:04:00.000Z,bazhang,Dragnslcr,"oh ok; not sure about that one. Cheers!"
62875.tsv,2011-06-19T04:59:00.000Z,bazhang,deexannihilate,"alsamixer in terminal check nothing is muted"
148444.tsv,2011-08-18T04:58:00.000Z,bazhang,moonunitzappa,"install as many as you wish, the ubuntustudio-desktop package will bring most in; there is no reason to reboot after installing a single package"
72800.tsv,2011-06-03T20:01:00.000Z,bazhang,cutout,"set it to blank"
146223.tsv,2008-12-24T20:56:00.000Z,bazhang,dr_willis,"yep"
148172.tsv,2009-07-26T06:13:00.000Z,bazhang,destroi,"#ubuntu-es por espanol"
148172.tsv,2009-07-26T06:14:00.000Z,bazhang,destroi,"/join #ubuntu-es"
146675.tsv,2008-01-21T20:28:00.000Z,bazhang,arkangelp,"which make and model?"
147548.tsv,2009-11-01T06:28:00.000Z,bazhang,c0ld,"there is a great beginners guide at the forums"
147648.tsv,2011-07-14T18:52:00.000Z,bazhang,WilcoRogers,"please ask the channel, I'm not knowledgeable about vpn in the slightest (apart from knowing that link)"
146892.tsv,2011-03-25T09:48:00.000Z,bazhang,RubenAlonzo,"you dont"
148309.tsv,2012-04-26T07:15:00.000Z,bazhang,Bennlucky7,"no never that"
148309.tsv,2012-04-26T07:16:00.000Z,bazhang,Bennlucky7,"yes. use sudo"
103020.tsv,2008-08-06T22:19:00.000Z,bazhang,metheon,"it is kubuntu-desktop or kubuntu-kde4-desktop"
147016.tsv,2008-08-02T05:28:00.000Z,bazhang,gamborimbo,"please /join #ubuntu-es"
148029.tsv,2010-04-04T12:37:00.000Z,bazhang,azar,"not here"
148508.tsv,2009-03-07T04:11:00.000Z,bazhang,webby,"many enjoy vlc"
148508.tsv,2009-03-09T18:41:00.000Z,bazhang,webby,"did you check appdb"
122444.tsv,2008-05-20T16:12:00.000Z,bazhang,rush2,"one saves changes"
148371.tsv,2011-12-17T11:00:00.000Z,bazhang,Clank50AE,"ask the channel your question"
147954.tsv,2011-01-18T17:57:00.000Z,bazhang,pr0ph3t,"#ubuntu+1"
146811.tsv,2009-01-16T23:57:00.000Z,bazhang,muzanaka,"#ubuntu-ru"
148345.tsv,2011-11-12T08:51:00.000Z,bazhang,qubits,"#backtrack-linux for bt support"
148538.tsv,2011-08-16T16:10:00.000Z,bazhang,cliffton,"then ask"
148483.tsv,2010-04-20T18:12:00.000Z,bazhang,satafterh,"offtopic nonetheless. Please dont"
46314.tsv,2012-02-23T16:56:00.000Z,bazhang,scotty^,"and sally please continue this dialogue in #ubuntu-offtopic"
46314.tsv,2012-02-23T17:01:00.000Z,bazhang,scotty^,"that'll crash him off of freenode"
43070.tsv,2010-03-20T17:58:00.000Z,bazhang,b33tfr33kr,"you dont want to remove that directory"
43070.tsv,2010-03-20T17:59:00.000Z,bazhang,b33tfr33kr,"okay :)"
31751.tsv,2012-09-06T10:33:00.000Z,bazhang,theixle,"there is not root pw enabled. just use sudo"
148018.tsv,2011-05-20T18:52:00.000Z,bazhang,CrowX-,"whats the real question"
146521.tsv,2012-08-31T16:09:00.000Z,bazhang,testiiiii,"ask a real question"
146521.tsv,2012-08-31T16:12:00.000Z,bazhang,testiiiii,"what version of ubuntu"
147256.tsv,2008-09-13T15:45:00.000Z,bazhang,donkeyofdarkness,"that is not helpful."
147256.tsv,2008-09-13T15:45:00.000Z,bazhang,donkeyofdarkness,"take chat elsewhere."
66679.tsv,2012-06-11T06:17:00.000Z,bazhang,AssociateX,"then try the alternate installer"
