dialogueID,date,from,to,text
49934.tsv,2010-08-22T16:59:00.000Z,Dr_Willis,flupke," try entering the full path to the share. smb://server/sharename"
341930.tsv,2009-09-01T17:39:00.000Z,Dr_Willis,wartalker," thats the bash prompt stff if you are refering to the info at the 'start' of every command line."
341930.tsv,2009-09-01T17:39:00.000Z,Dr_Willis,wartalker," yes. the bash prompt howto - is a must read. :)"
342423.tsv,2006-02-26T10:25:00.000Z,Dr_Willis,sinblox," i use 'k3b'"
342423.tsv,2006-02-26T10:25:00.000Z,Dr_Willis,sinblox," to burn them :P"
281015.tsv,2005-10-31T11:30:00.000Z,Dr_Willis,OneSeventeen," from the # of people ive seen with 'upgrade' issues.. id have to say fresh install - if you can."
342634.tsv,2006-08-28T14:56:00.000Z,Dr_Willis,AustLaw," 'the fs-drivers' ?"
343069.tsv,2011-02-20T01:40:00.000Z,Dr_Willis,Chikokishi," perhaps 'sudo apt-get dist-upgrade'"
343069.tsv,2011-02-20T01:40:00.000Z,Dr_Willis,Chikokishi," or just a normal 'sudo apt-get update' and 'upgrade'"
342713.tsv,2006-03-03T10:56:00.000Z,Dr_Willis,stagger," given what i 'hear' its best to just stick with ext3."
343201.tsv,2011-01-01T23:29:00.000Z,Dr_Willis,clgshaft_," any time ive seen people try to disable pulse.. they end up breaking things more."
343406.tsv,2009-12-13T18:50:00.000Z,Dr_Willis,RambaZamba," open how/with what?"
343406.tsv,2009-12-13T18:51:00.000Z,Dr_Willis,RambaZamba," could be the log file is so huge it crashes the app"
15748.tsv,2011-07-14T04:44:00.000Z,Dr_Willis,nan,"GiB vs GB (or was it Gb) has confused a lot of people. :)"
15748.tsv,2011-07-14T04:44:00.000Z,Dr_Willis,nan,"including me."
336229.tsv,2012-05-23T21:20:00.000Z,Dr_Willis,TML," they have the #ubuntuone channel. or was it #ubuntu-one"
342799.tsv,2006-05-26T09:46:00.000Z,Dr_Willis,eapache," run them from the shell and see what they say 'executables' is vague"
342799.tsv,2006-05-26T09:47:00.000Z,Dr_Willis,eapache," run the 'terminal' program and you got a shell.  ./programnameofexe would run it. What are you truing to run Exactly?"
56663.tsv,2009-11-22T16:52:00.000Z,Dr_Willis,carresmd," the use of the $ at the front proberly confused him if he cut/pasted it"
342694.tsv,2010-06-30T17:01:00.000Z,Dr_Willis,sam2," sudo dpkg-reconfigure gdm"
341798.tsv,2009-11-15T03:12:00.000Z,Dr_Willis,Guest31823," it worked for me last i tried it.. but i cant recall its name. :)"
342778.tsv,2011-02-06T15:28:00.000Z,Dr_Willis,hros," i thought the parted_server thing was a backend to the parted front end."
342778.tsv,2011-02-06T15:35:00.000Z,Dr_Willis,hros," im not even sure what your orignal problem is..."
343428.tsv,2007-09-11T12:31:00.000Z,Dr_Willis,LOWLUX,"not sure thats a feature of the ubuntu live cd's at this time.. Seen other live cd's that can do that however."
343428.tsv,2007-09-14T14:17:00.000Z,Dr_Willis,LOWLUX,"i always just set the jumpers to cable select."
312828.tsv,2010-07-15T15:28:00.000Z,Dr_Willis,snoop," perhaps it was the gnome devs that did it.. You could also just use the cups web interface."
342582.tsv,2011-07-17T22:12:00.000Z,Dr_Willis,Arm0ur," check the openbox docs.. it may not be possible."
343296.tsv,2010-07-04T10:35:00.000Z,Dr_Willis,amyleto," smplayer, vlc, gnome-mplayer,"
342214.tsv,2009-12-22T18:52:00.000Z,Dr_Willis,Guest14671," the fluxbox homepage has docs on fluxbox ibelibve"
343333.tsv,2005-12-06T10:34:00.000Z,Dr_Willis,jeff_," No. :P"
11709.tsv,2011-09-03T15:52:00.000Z,Dr_Willis,nan,"generic drivers? I imagine they would be included by default meta-coder ."
11709.tsv,2011-09-03T15:54:00.000Z,Dr_Willis,meta-coder," no idea.  Ive never needed a driver for my cable modem. but ive never used asdl."
342444.tsv,2005-08-22T12:16:00.000Z,Dr_Willis,mojo333," you mean remove the entry from the grub boot menu?"
342444.tsv,2005-08-22T12:17:00.000Z,Dr_Willis,mojo333," - why bother.  keep it as a backup/failsafe entry and kernel."
342601.tsv,2010-07-07T06:43:00.000Z,Dr_Willis,heathen," are you using the user you made at install time? or some other user you added later?"
342601.tsv,2010-07-07T06:44:00.000Z,Dr_Willis,heathen," thats why then."
342692.tsv,2010-08-25T20:10:00.000Z,Dr_Willis,mayhew," yes they can (at least virtualbox can) however the Vbox suggest you DONT do it."
342692.tsv,2010-08-25T20:11:00.000Z,Dr_Willis,mayhew," the vbox docs suggest converting the 'real' hd to a 'copy' in an image file to try it."
107153.tsv,2010-03-14T13:58:00.000Z,Dr_Willis,nan,"theres alwyas possibilites for problems"
107153.tsv,2010-03-14T13:58:00.000Z,Dr_Willis,nan,"it pays to  Know your grub"
343218.tsv,2006-09-04T13:39:00.000Z,Dr_Willis,lassegs," patience is a virtue. and the wiki/forums are also great"
342010.tsv,2009-05-12T17:42:00.000Z,Dr_Willis,pawan1234," you could give a LITTLE more details - so we dont play 20 questions to get to the real problem."
81921.tsv,2009-05-05T23:49:00.000Z,Dr_Willis,tapspat,"  You might need to do the chmoding on the server side/end  check the nfs docs?  that sounds like the sort of thing that from a security point of view. nfs would be stopping"
91508.tsv,2009-12-09T07:58:00.000Z,Dr_Willis,EMPulse," thers also Opera"
287804.tsv,2006-03-05T12:35:00.000Z,Dr_Willis,bina," 'dmesg'"
342696.tsv,2006-03-30T11:04:00.000Z,Dr_Willis,Gau," heh - i gave away a external firewire drive case the other day"
342698.tsv,2010-02-24T19:57:00.000Z,Dr_Willis,zhao," whats pi^2*r=  :)"
342914.tsv,2011-01-17T17:20:00.000Z,Dr_Willis,Petein," firefox has bajizillions+ of extensions.. check the ff extension site"
342914.tsv,2011-01-17T17:20:00.000Z,Dr_Willis,Petein," it all depends on the details"
342404.tsv,2012-05-19T16:07:00.000Z,Dr_Willis,Saw," use whats in the repos."
342404.tsv,2012-05-19T16:08:00.000Z,Dr_Willis,Saw," unless you have some specific needs for newer versions, then theres Unsupported PPA's out for most things."
342593.tsv,2011-05-18T22:03:00.000Z,Dr_Willis,vacho," chmod +x foo.sh   ./foo.sh"
342593.tsv,2011-05-18T22:03:00.000Z,Dr_Willis,vacho," or sh foo.sh"
343255.tsv,2008-10-19T16:23:00.000Z,Dr_Willis,tyberion," gmplayer has settings inits menus/control settings area for that."
343255.tsv,2008-10-19T16:23:00.000Z,Dr_Willis,tyberion," mplayer  with no gui. proberly has a config file"
342025.tsv,2010-12-26T04:24:00.000Z,Dr_Willis,Russia," not a lot of people use wubi.  You can some how boot a live cd and mount th wubi 'drive image file' and access your files and back them up"
342929.tsv,2012-08-08T03:28:00.000Z,Dr_Willis,itatitat," your cd is in your sources.list for some reason."
342137.tsv,2011-01-05T17:33:00.000Z,Dr_Willis,nuno_nunes," icedtea java is in the normal repos. Sun java is in teh Partner repos."
342199.tsv,2011-07-13T23:49:00.000Z,Dr_Willis,Rebas," use the package manager tools to install flash properly."
342199.tsv,2011-07-13T23:50:00.000Z,Dr_Willis,Rebas," does flash work in other browsers?"
152356.tsv,2010-04-17T17:04:00.000Z,Dr_Willis,Silex," you could put it in rc.local an duse the proper 'su' command/options to run it as a differnt user"
343157.tsv,2010-11-05T22:19:00.000Z,Dr_Willis,HAF932," from what OS? VNC can do it.. freeNX can.. or ubuntu to ubuntu, just 'X' or 'ssh' can do it.."
343157.tsv,2010-11-05T22:20:00.000Z,Dr_Willis,HAF932," so 'yes' but it depends on the details. :)"
343125.tsv,2009-11-07T00:52:00.000Z,Dr_Willis,jugglerbry__," check out  the 'meet the gimp' web site with video tutorials."
35378.tsv,2010-07-10T00:42:00.000Z,Dr_Willis,Guest71270,"  I only notice my usb hard drives spinning down. I never seen my / spin down."
17709.tsv,2011-05-01T21:03:00.000Z,Dr_Willis,stanisav," thers the pendrivelinux web site that also has tools - if unetbootin fails.. what does the flash drive do when yoy try to boot it?"
342269.tsv,2010-02-13T15:43:00.000Z,Dr_Willis,Mowee," updated how exactly?"
67837.tsv,2010-02-19T17:31:00.000Z,Dr_Willis,Promethes," check what /dev/dvd and /dev/dvdrw and other /dev/XXX links are pointing to"
342956.tsv,2006-05-27T09:05:00.000Z,Dr_Willis,NitroRebel," theres always a way"
342502.tsv,2009-08-26T17:32:00.000Z,Dr_Willis,krushik," boot, install, reboot.. eject cd as it reboots is normally what happens here"
342502.tsv,2009-08-26T17:32:00.000Z,Dr_Willis,krushik," it does run FROM the cd durin the 'live session' Some mini disrtos dont."
343141.tsv,2010-06-06T14:28:00.000Z,Dr_Willis,opti___," it does it automatically for the most part"
343141.tsv,2010-06-06T14:29:00.000Z,Dr_Willis,opti___," some things like printers might need some tweaking. or if you switch video cards that may need a little hand work"
69450.tsv,2009-05-18T20:06:00.000Z,Dr_Willis,pegon," i dident notice..  sorry.  I cant recall ever using apt-get remove. :)"
341895.tsv,2010-06-15T21:56:00.000Z,Dr_Willis,rhl6856," quick and dirty and not very good way.. edit the /etc/hosts on every machine. :)"
342059.tsv,2011-09-04T09:21:00.000Z,Dr_Willis,zHammeRz," yep. thats about it here."
342238.tsv,2010-03-05T17:36:00.000Z,Dr_Willis,pmg0421," there may be some more UBUNTu specific wiki/forums on that card. Debian is not exactly Ubuntu"
342238.tsv,2010-03-05T17:38:00.000Z,Dr_Willis,pmg0421," no idea - i gave up on Creative cards aftger the x-fi disaster. So havent ever tried one.  I imagine theres some mention of them in the ubuntu forums. Ive seen questions about them in here. but never tried one"
342197.tsv,2005-10-30T13:23:00.000Z,Dr_Willis,PatrikJohansson," in a very Vague loose way. :P"
342197.tsv,2005-10-30T13:25:00.000Z,Dr_Willis,PatrikJohansson," personally - i dont like OS-X and the 'emulate this or that' is a moot point.. why not be BETTER."
341831.tsv,2006-02-24T09:15:00.000Z,Dr_Willis,End11," i tried it.. was fairly simple.. but DONT try it. :P it dident work worth a *$&#&#"
341831.tsv,2006-02-24T09:16:00.000Z,Dr_Willis,End11," lots of more eye candy."
341954.tsv,2012-08-19T02:37:00.000Z,Dr_Willis,blaggard," the bot trigger is '!nounity'"
341954.tsv,2012-08-19T02:37:00.000Z,Dr_Willis,blaggard," !things trigger the bot to spit out  frequently needed answers and responzes. :)"
341954.tsv,2012-08-19T02:44:00.000Z,Dr_Willis,blaggard," ive never had any issues with it.. i imagine it depends on the exact chipset/hardware"
342489.tsv,2006-02-24T11:08:00.000Z,Dr_Willis,Jivenix," not in KDE or gnome - that ive seen.. sadly."
342489.tsv,2006-02-24T11:08:00.000Z,Dr_Willis,Jivenix," some other window managers have that feature"
342475.tsv,2011-04-17T02:55:00.000Z,Dr_Willis,Guest55096," no idwea what you mean by ssh menu."
343467.tsv,2010-04-06T16:37:00.000Z,Dr_Willis,tumii," 10.04 is the date of release"
343467.tsv,2010-04-06T16:38:00.000Z,Dr_Willis,tumii," there is no exact date"
158633.tsv,2007-07-30T08:07:00.000Z,Dr_Willis,Romnous," might want to check out the 'samba-doc' package - it included 2 books (in html format) that cover a lotof that info."
343087.tsv,2010-11-15T15:01:00.000Z,Dr_Willis,Sn4k3," ive not noticed it being slower.."
343087.tsv,2010-11-15T15:01:00.000Z,Dr_Willis,Sn4k3," now FLASH  is not optmized under linux.."
342609.tsv,2010-07-30T06:51:00.000Z,Dr_Willis,vaneffect," 'fish thing' ?"
342609.tsv,2010-07-30T06:51:00.000Z,Dr_Willis,vaneffect,"check the compuiz effects  settings tool. 'ccsm'"
343160.tsv,2009-08-02T08:24:00.000Z,Dr_Willis,mason," only the first user you made is in the 'sudoers' groups"
183415.tsv,2007-07-30T09:05:00.000Z,Dr_Willis,UberPsyX," looks like some Karamba/SuperKarmaba widgets"
341752.tsv,2010-06-02T18:41:00.000Z,Dr_Willis,Northwoods," most tools scan file for windows viruses/malware :) not linux ones."
343304.tsv,2012-05-26T18:35:00.000Z,Dr_Willis,NTx00100," linux is an operationg system. No windows needed at all."
343304.tsv,2012-05-26T18:35:00.000Z,Dr_Willis,NTx00100," boot the cd.. install.  and id go 64bit on 64bit hardware"
56800.tsv,2010-04-26T16:40:00.000Z,Dr_Willis,nan,"Nasa? watching the shuttle land? :)"
56800.tsv,2010-05-19T20:12:00.000Z,Dr_Willis,dekroning," diffent installer also. text based on server."
343250.tsv,2010-05-17T20:39:00.000Z,Dr_Willis,a94060," hold down alt key, click, drag"
342245.tsv,2008-06-22T17:45:00.000Z,Dr_Willis,tom___," use ./command"
342245.tsv,2008-06-22T17:45:00.000Z,Dr_Willis,tom___," the current diretory is NOT in the default path."
342847.tsv,2005-12-05T08:52:00.000Z,Dr_Willis,goh," depends on how slow your cd is. :P and fast your usb thumb drive is."
342966.tsv,2006-05-27T07:28:00.000Z,Dr_Willis,H080J03," i say stick with 32bit for the forseeable future"
32863.tsv,2010-08-22T17:46:00.000Z,Dr_Willis,Newa," thers also webcasts of 'using the gimp' i recall :)"
32863.tsv,2010-08-22T17:47:00.000Z,Dr_Willis,Newa," yea. some tools it takes a little video to figure out what they are actually for. :)"
342819.tsv,2011-04-30T22:00:00.000Z,Dr_Willis,mrchak," you can access your old ubuntu install.  and copy stuff elsewhere."
342819.tsv,2011-04-30T22:01:00.000Z,Dr_Willis,mrchak," it dosent show up in the places menu? You could try mounting it by hand."
38465.tsv,2011-04-17T15:03:00.000Z,Dr_Willis,above_the_clouds," just running evince  does not crash?"
342607.tsv,2010-04-13T20:40:00.000Z,Dr_Willis,peturi," not very easially."
122117.tsv,2008-03-04T17:50:00.000Z,Dr_Willis,MasterRat," what do you mean by command input? a lot of games need to be configured to access the  proper (changed  some time ago) place."
17481.tsv,2011-05-06T23:47:00.000Z,Dr_Willis,mathieubee," :) theres aparently a lot of issues with Unity and dual monitor setups. so watch out."
44998.tsv,2010-02-17T07:18:00.000Z,Dr_Willis,mc-scrat," why do you even want to do that?"
341742.tsv,2009-11-19T18:32:00.000Z,Dr_Willis,Mwa," use of the 'find' command. can proberly do that once ya learn the proper syntax. i always have to look it up"
341742.tsv,2009-11-19T18:32:00.000Z,Dr_Willis,Mwa," always test out find statemets with 'echo' beofr actually using 'rm' in them. Just in case theres a mistake in them"
343320.tsv,2006-08-03T06:26:00.000Z,Dr_Willis,pinPoint," good for what?"
206432.tsv,2007-09-12T07:27:00.000Z,Dr_Willis,nan,"Darryl you mean it boots to the 'console'  (black screen with LOGIN: at the bottom) ?"
341900.tsv,2008-06-22T19:04:00.000Z,Dr_Willis,onthefence928," which disk? you can always edit the fstab. and it will mount at boot time"
341900.tsv,2009-05-19T03:17:00.000Z,Dr_Willis,onthefence928," you extract the first one and it should get the data fromthe other  2 as needed"
103897.tsv,2009-10-12T23:31:00.000Z,Dr_Willis,dro,"'yes' :)"
342608.tsv,2009-11-05T20:07:00.000Z,Dr_Willis,hassanakevazir," thats normally how it does it. You could set up fstab entries if you wanted"
260604.tsv,2005-11-26T12:02:00.000Z,Dr_Willis,haitike," that made no sence."
342070.tsv,2009-05-22T08:01:00.000Z,Dr_Willis,seniorake," you can easially install 'kubuntu-desktop' afterwards.."
342943.tsv,2010-02-24T17:30:00.000Z,Dr_Willis,Wormwood," would be tghe same for ubuntu -see the paste.. and back it up next time"
92073.tsv,2009-10-03T12:31:00.000Z,Dr_Willis,nan,"why d you bneed to boot to winbdows to delete linux?"
92073.tsv,2009-10-03T12:31:00.000Z,Dr_Willis,nan,"the installer can do that."
342711.tsv,2010-05-22T23:22:00.000Z,Dr_Willis,discozohan," you could grep the files in /etc/ and find out. :)"
342711.tsv,2010-05-22T23:23:00.000Z,Dr_Willis,discozohan," looks like /etc/enviroment perhaps :)"
58989.tsv,2009-09-15T19:49:00.000Z,Dr_Willis,nan,"!path"
58989.tsv,2009-09-15T19:50:00.000Z,Dr_Willis,nan,"Bash Basics :)"
342700.tsv,2010-01-31T17:05:00.000Z,Dr_Willis,transonic," install the os.. then install teh vbox guest addations."
152042.tsv,2007-09-11T12:31:00.000Z,Dr_Willis,DevideZero,"for a start how did you install them.. and what is your video card?"
342543.tsv,2012-05-20T18:09:00.000Z,Dr_Willis,chabicobi," and the problem is"
342758.tsv,2006-08-05T11:40:00.000Z,Dr_Willis,facugaich," i dont see how it can to be honest.. a user running firefox shouldent be able to replace the system wide firefox."
33448.tsv,2010-08-11T04:01:00.000Z,Dr_Willis,nan,"Guest2396:  that low of ram will be VERY VERY limiting.   More of a limit then the CPU"
33448.tsv,2010-08-11T04:01:00.000Z,Dr_Willis,nan,"Guest2396:  You may have to go some console/text only route."
342826.tsv,2010-05-15T11:13:00.000Z,Dr_Willis,Zorge," Just at startup?"
343097.tsv,2009-11-14T13:58:00.000Z,Dr_Willis,Lewis," if you need the new features upgrade.. if not.. dont :)"
343097.tsv,2009-11-14T16:23:00.000Z,Dr_Willis,Lewis," you can LABEL a ext2/3/4  fileysstem with the tune2fs command.. but not having a label wont prevent you frp, resizeing it"
342129.tsv,2006-02-23T12:47:00.000Z,Dr_Willis,shgyoly05g," perhaps clarify what you are trying to do."
59808.tsv,2009-09-05T11:26:00.000Z,Dr_Willis,kazorin," ive used it ages ago..."
341770.tsv,2010-09-18T21:27:00.000Z,Dr_Willis,c4181," state the problem to the channel and see what people can do"
64477.tsv,2010-02-23T07:42:00.000Z,Dr_Willis,agent_j," buntu-desktop is just a meta package.. go ahead and remove it"
342204.tsv,2010-05-08T21:38:00.000Z,Dr_Willis,atomati," some possible fix's at => http://sites.google.com/site/alucidfs/how-i-do"
342155.tsv,2010-11-15T12:39:00.000Z,Dr_Willis,johnathan," theres always the forums and wiki pages"
342155.tsv,2010-11-15T12:40:00.000Z,Dr_Willis,johnathan," i havent even seen/noticed the original problem. So cant really suggest anything else."
342958.tsv,2006-09-20T09:39:00.000Z,Dr_Willis,chowdaryharsha," apt-get install opera, or dillo, or whatever ya want"
343367.tsv,2008-06-14T20:13:00.000Z,Dr_Willis,s0ullight," with the proper iptables command and options to it..  and No i dont know what one you need. :)"
342625.tsv,2010-01-19T17:44:00.000Z,Dr_Willis,sravan," make a backup iof the file and try it and see what it does. :)"
342555.tsv,2009-10-31T16:39:00.000Z,Dr_Willis,sdfsd," i always do clean installs"
342060.tsv,2011-05-01T17:22:00.000Z,Dr_Willis,wujie," demand a refund."
342060.tsv,2011-05-01T17:23:00.000Z,Dr_Willis,wujie," if you have a support question - please state it."
308179.tsv,2010-03-07T18:06:00.000Z,Dr_Willis,MmikeDOMA," i set up 1 pc to be a 'apt cacheing server' that way allupdates are only downloaded once"
189150.tsv,2009-10-25T13:55:00.000Z,Dr_Willis,cherva," check what 'ps ax | grep ssh' shows  perhaps"
341949.tsv,2010-02-21T10:50:00.000Z,Dr_Willis,hohoho," it works very well for me when i use it."
49810.tsv,2010-02-28T12:59:00.000Z,Dr_Willis,misterB," i saw a 'ppa purge' script on some ubuntu site the other day"
49810.tsv,2010-03-06T15:29:00.000Z,Dr_Willis,misterB," i imagine most these days are usb2"
308168.tsv,2005-04-18T09:57:00.000Z,Dr_Willis,tomek," its a security issue. use the 'sudo' command - root's login ability has been disabled."
209931.tsv,2006-09-12T11:02:00.000Z,Dr_Willis,Toaster," be sure to not kill off the ssh ports. :P"
342406.tsv,2009-05-17T07:44:00.000Z,Dr_Willis,Lyth," the ubuntu repos dont keep up to date with it.. If you want the latest use teh winehq reops"
342406.tsv,2009-05-17T07:45:00.000Z,Dr_Willis,Lyth," theres proberly 'stable' vs 'testing' versions also.."
342345.tsv,2009-10-10T07:17:00.000Z,Dr_Willis,Madcamper,"wine or one of its vairants yes. See the wine app database for info on specific games"
102924.tsv,2009-10-27T21:55:00.000Z,Dr_Willis,nan,"There used tobe some mirror-select tool i recall ages and ages ago.. but i cant recall ever using it in ubuntu."
102924.tsv,2009-10-27T21:55:00.000Z,Dr_Willis,Nirkus," that may be where i rember it from"
342241.tsv,2009-08-12T05:19:00.000Z,Dr_Willis,jasondelane1," clarify 'how' you are trying to install an nvidia card."
342104.tsv,2009-12-19T17:45:00.000Z,Dr_Willis,maria," set it to not use a password.. let me find this video i made"
342104.tsv,2009-12-19T17:46:00.000Z,Dr_Willis,maria," see  http://drop.io/dr_willis  under Movie for how to set the password"
342615.tsv,2009-12-25T05:39:00.000Z,Dr_Willis,msmarc," theres some special key seqwuence you use to get to the ppc macs firmware but they use different terms for the stuff"
342615.tsv,2009-12-25T05:41:00.000Z,Dr_Willis,msmarc," in my old imacDV the silly display was always shifted over to the left about 4 characters.. made it a pain to use."
65264.tsv,2010-10-28T21:39:00.000Z,Dr_Willis,Phrogz," ive seen that issue with the GNOME vino vncserver. but not with tightvnc. or vnc4server.. never did see a fix for it."
65264.tsv,2010-10-28T21:45:00.000Z,Dr_Willis,Phrogz," i recall a new vncserver called 'tigervnc' I think. :) saw some ppa's for it  a few months back."
342707.tsv,2010-11-05T22:04:00.000Z,Dr_Willis,seeker60," thers a Music directory in the users Home."
342707.tsv,2010-11-05T22:05:00.000Z,Dr_Willis,seeker60," firefox stores the favorites in the users .mozilla/XXXXX directory somewhere"
342260.tsv,2009-04-26T06:46:00.000Z,Dr_Willis,lowlycoder," servers are loaded today"
342260.tsv,2009-07-30T05:08:00.000Z,Dr_Willis,lowlycoder," a terminal can only use specific kinds of fonts.. many people like the 'terminus' font for their terminals"
343033.tsv,2009-07-28T03:50:00.000Z,Dr_Willis,Evet," sudo service http start    (or apache2 )"
343033.tsv,2009-07-28T03:51:00.000Z,Dr_Willis,Evet," if you installed it - it should auto start"
343020.tsv,2012-06-16T18:46:00.000Z,Dr_Willis,KRomeleoN," try a sudo apt-get dist-upgrade ?"
342494.tsv,2009-12-13T20:27:00.000Z,Dr_Willis,n00p," dd command can do that."
342494.tsv,2009-12-13T20:28:00.000Z,Dr_Willis,n00p," or somthing like that.."
218100.tsv,2010-11-12T18:28:00.000Z,Dr_Willis,kek," is the script using Bash or sh?"
52688.tsv,2009-11-08T20:50:00.000Z,Dr_Willis,awnstudio," can you be a little more vague? :)"
342114.tsv,2009-11-22T14:23:00.000Z,Dr_Willis,Guest7316," the site Opens here.. fine.. im not going to register on it just to checkit out..."
342114.tsv,2009-11-22T14:23:00.000Z,Dr_Willis,Guest7316," so give more details perhaps as to whats not working."
342411.tsv,2011-02-25T22:16:00.000Z,Dr_Willis,hatchetjack," i just use a text editor to read the silly .nfo files i find. :)"
342411.tsv,2011-02-25T22:16:00.000Z,Dr_Willis,hatchetjack," i think there might be one or 2 nfo specific tools in the repos."
342554.tsv,2010-01-21T04:00:00.000Z,Dr_Willis,Guest4234," check teh fluxbox forums. I seem to recall seeing that done.. but i dont recall how"
210333.tsv,2012-05-20T17:59:00.000Z,Dr_Willis,nan,"$ grep PATH .*"
210333.tsv,2012-05-20T18:00:00.000Z,Dr_Willis,nan,"shows it in .profile   ;)"
343332.tsv,2006-08-05T08:23:00.000Z,Dr_Willis,idel," check www.cups.org"
342426.tsv,2006-08-04T06:42:00.000Z,Dr_Willis,mist_," /msg nickserv help"
38145.tsv,2010-05-21T06:34:00.000Z,Dr_Willis,yaxomoxay," ive installed it to virtualbox befor. Yes."
343036.tsv,2010-06-17T18:23:00.000Z,Dr_Willis,oopepe," dont just make it writeable.. thats a big security issue.. and proberly why its complainujng"
343036.tsv,2010-06-17T18:24:00.000Z,Dr_Willis,oopepe," there was no need to make it writeable.. 'sudo vi /whatever/ should of worked..   the proper way is with 'visudo' I think.."
343400.tsv,2009-09-18T17:53:00.000Z,Dr_Willis,nikos," most all of them are front ends to the same few command line tools.. so its just a matter of taste."
87667.tsv,2009-05-03T23:47:00.000Z,Dr_Willis,dabadan," update/upgrade, and it will be final./"
342486.tsv,2007-09-27T09:57:00.000Z,Dr_Willis,HaMMeR321,"yes. thats Ubuntu basics :) for installing stuff."
121091.tsv,2009-11-16T17:16:00.000Z,Dr_Willis,robas," weechat, or irssi"
215164.tsv,2006-08-13T09:47:00.000Z,Dr_Willis,Backeman," rather trivial last i messed with it."
142461.tsv,2011-05-12T20:53:00.000Z,Dr_Willis,hmuller," You may want to check out the Upstart Init system. and docs for Upstart. the init.d stuff is slowly getting phased out"
142461.tsv,2011-05-12T20:53:00.000Z,Dr_Willis,nan,"!upstart"
18958.tsv,2011-04-16T23:53:00.000Z,Dr_Willis,isoft_," reset what? theres a undoo feature"
182881.tsv,2010-06-27T18:38:00.000Z,Dr_Willis,nan,"Im trying to rember who was trying to play Starcraft earlier today in wine.. Its working fine for me in wine. :)"
182881.tsv,2010-06-27T18:38:00.000Z,Dr_Willis,nan,"I finally found my cd."
342681.tsv,2009-12-30T19:36:00.000Z,Dr_Willis,xing_," Ubuntu follows a 6 Mo release schedule. except for critical/security updates - things  dont get 'updated' in midrelease."
342681.tsv,2009-12-30T19:36:00.000Z,Dr_Willis,xing_," if you want the PPA version then enable/use the PPA repo."
342944.tsv,2012-06-07T19:08:00.000Z,Dr_Willis,brodro," steam and some games work with wine"
28311.tsv,2010-10-25T06:34:00.000Z,Dr_Willis,nan,"!aptoncd | Storlek"
28311.tsv,2010-10-25T06:34:00.000Z,Dr_Willis,nan,"The default 'movie player' icon - launches 'totem' last i checked."
80831.tsv,2009-12-07T18:13:00.000Z,Dr_Willis,thijs_," use the package manager to remove them. Or that 'janitor/cruft remover' tool."
342599.tsv,2009-05-01T23:00:00.000Z,Dr_Willis,apokorwnas," tell the channel the samba issue you are having?"
342599.tsv,2009-05-01T23:03:00.000Z,Dr_Willis,apokorwnas," trying to read 'greek alphabet named files' ?"
343280.tsv,2010-10-05T16:43:00.000Z,Dr_Willis,Salminen," 'locate' or 'find' or 'which' or whereis"
343114.tsv,2011-03-27T12:30:00.000Z,Dr_Willis,blaenk," theres ntp services/tools to sync the time to network time servers"
50317.tsv,2009-12-01T19:36:00.000Z,Dr_Willis,Freeaqingme|," in theory it should of launched a file manager, the thing should  be accessed via /media/SOMTHING"
341917.tsv,2009-06-14T10:22:00.000Z,Dr_Willis,[t0rc]," bash basics.. use the &  at the end of the command."
341917.tsv,2009-06-14T10:22:00.000Z,Dr_Willis,[t0rc]," read up on bash job controll in the various bash docs/books/guides"
341957.tsv,2011-04-02T17:55:00.000Z,Dr_Willis,GOMI," you do know that Youtube can use the HTML5 video codec/setting and not need flash :)"
341957.tsv,2011-04-08T23:42:00.000Z,Dr_Willis,GOMI," you can uninstall it yes.. but that may not be causing the crash.. the crash may be making IT crash and gernate the error."
341785.tsv,2009-05-03T18:02:00.000Z,Dr_Willis,lordmetroid," you expect the numpad to do both at the same time?"
341785.tsv,2009-05-03T18:03:00.000Z,Dr_Willis,lordmetroid," theres a 'accessability' feature of that."
343006.tsv,2010-08-17T04:06:00.000Z,Dr_Willis,Dome," tell the channel how you get internet.. asking for 'help' over and over.. tends to get you iognored"
343273.tsv,2008-03-09T17:41:00.000Z,Dr_Willis,MiraiWarren0_0," mixxing 64 and 32bit is not a good thing. :)  it MIGHT work if you had a 32bit install."
343273.tsv,2008-03-09T17:41:00.000Z,Dr_Willis,MiraiWarren0_0," if you can find the source deb . you may be ble to recompile it."
37068.tsv,2010-06-05T11:36:00.000Z,Dr_Willis,insaneNess," 10-20gb is Plenty for many people i find."
343260.tsv,2011-04-17T15:36:00.000Z,Dr_Willis,someone," see #ubuntu+1 for 11.04"
343019.tsv,2010-11-19T18:46:00.000Z,Dr_Willis,atxq," 'ssh' is the answer to that..  once you install the ssh server on the other box."
342583.tsv,2010-06-18T19:18:00.000Z,Dr_Willis,Joshua_Roberts," im not sure there is a 'install grub legacy instead of grub2  command like option'"
342583.tsv,2010-06-19T19:05:00.000Z,Dr_Willis,Joshua_Roberts," its the date of release."
341815.tsv,2011-02-05T22:26:00.000Z,Dr_Willis,puppy," seems tobe a user manual/docs at its homepage -> http://aptoncd.sourceforge.net/"
341815.tsv,2011-02-05T22:28:00.000Z,Dr_Willis,puppy," it could be its finding newer versions on the net."
